preco_imovel,tam_sala,tam_total,qtde_banheiros,qtde_quartos,condicao_imovel
387418.0,2159.991813,3582.979393,2.5,3,7
313846.0,1680.029512,4308.035697,2.5,3,7
406349.0,2559.978337,3920.965853,2.5,4,7
445842.0,2559.978337,3499.989724,2.5,5,7
393006.0,1680.029512,3479.96887,2.5,3,7
1234805.0,3379.972239,10560.031733999998,2.5,4,10
920301.0,3889.965821,26826.975609,3.25,4,9
782789.0,2910.020365000001,29341.960844,2.5,4,9
886406.0,3299.996462,28432.949489,2.5,4,9
760122.0,2690.006249,22572.005939,2.5,4,9
834019.0,2930.041219,22176.970809,2.5,4,9
1176858.0,4770.022285,36741.926816,3.5,5,9
380759.0,1250.011707,1289.945776,2.5,2,8
283868.0,1860.00192,1557.966886,2.25,3,8
460099.0,1760.0052889999995,2214.026591,3.5,3,8
454853.0,1870.0123469999999,2249.978017000001,3.5,3,8
377055.0,1419.9736879999994,1267.98742,3.25,3,8
176999.0,650.031921,1361.956267,1.0,2,7
417977.0,1409.963261,1253.0255989999996,3.25,3,8
376657.0,1240.0012800000004,1142.0497899999998,2.5,3,8
426160.0,1429.984115,4999.939189,1.75,4,7
529312.0,1849.991493,6000.0131379999975,1.0,3,7
376731.0,1250.011707,6394.940629,1.0,3,7
590564.0,1829.970639,4999.939189,2.0,3,7
361612.0,960.032241,1243.9839229999998,1.5,2,7
242136.0,940.0113869999999,1229.990853,1.5,2,8
346970.0,940.0113869999999,1229.990853,1.5,2,8
325353.0,940.0113869999999,1313.949273,1.5,2,8
342081.0,1019.987164,1089.952514,1.5,2,8
341228.0,1029.9975909999996,798.035546,1.5,2,8
349943.0,1019.987164,1112.018509,0.5,2,8
346230.0,760.0389789999997,748.9521619999997,1.5,2,8
257878.0,760.0389789999997,748.9521619999997,1.5,2,8
335584.0,850.025183,1087.046261,1.5,2,8
335530.0,1019.987164,843.0286479999999,1.5,2,8
375518.0,1429.984115,1257.0082419999999,3.0,3,8
341452.0,1339.997911,1150.015076,2.25,3,8
388144.0,1270.032561,1211.046389,2.25,2,8
418414.0,1450.0049689999996,1215.997783,2.5,3,8
409018.0,1609.9565229999994,1350.008338,2.5,3,8
634754.0,2959.964861,4999.939189,3.0,6,8
107977.0,879.9488249999997,18108.970082,1.0,3,6
493576.0,1309.96663,5249.984586,1.0,2,7
340369.0,589.9693589999998,4719.97015,1.0,2,6
257123.0,479.962301,3528.944615,1.0,1,6
605987.0,2900.009938,5749.967741,2.75,5,7
430418.0,1649.9982309999998,3885.0144270000014,1.0,2,7
593083.0,2380.005929,4949.994693,2.5,4,8
457842.0,1209.969999,3249.944327,1.5,2,7
454532.0,1639.987804,1669.050334,2.5,3,8
247561.0,970.042668,6523.99979,1.0,2,6
562585.0,1819.960212,5100.043459,2.0,4,7
722319.0,2319.9433670000008,3479.000119,2.5,3,9
947468.0,1550.0016,4398.990652,2.0,2,7
568074.0,1660.008658,10655.938083,1.0,4,7
496508.0,2049.984755,7388.018043000001,2.5,3,7
523245.0,1080.049726,10288.027981,1.0,3,7
720812.0,2739.950745,6750.041690000001,3.75,5,8
538242.0,1959.998551,7227.95885,1.5,4,7
822857.0,2339.964221,10457.021211,3.0,4,9
857231.0,2339.964221,10457.021211,3.0,4,9
721169.0,2590.009618,5862.01994,3.0,4,7
466885.0,1339.997911,5886.023437,1.75,3,7
372218.0,3279.975608,5887.960939000001,3.25,4,9
388409.0,1189.9491449999996,10135.934073999999,1.0,3,7
490676.0,1189.9491449999996,10135.934073999999,1.0,3,7
370465.0,1170.03593,6542.944254,1.0,2,7
411578.0,1470.025823,1577.9877399999998,2.25,3,8
411578.0,1439.994542,1591.012059,2.25,3,8
601382.0,1809.949785,4784.984106,2.25,2,8
512781.0,1649.9982309999998,12455.98508,2.75,3,6
260038.0,789.962621,8371.946141999999,1.0,1,5
394496.0,1370.029192,8373.991283,1.0,3,7
317587.0,830.004329,5255.043618999999,2.0,3,7
638149.0,1749.994862,9500.002862,1.0,3,7
517714.0,1609.9565229999994,10147.989642,1.75,3,7
632655.0,2859.96823,6000.0131379999975,3.5,4,8
690462.0,1670.019085,3000.006569,2.0,3,8
621980.0,1670.019085,3000.006569,2.0,3,8
1004893.0,2879.989084,4809.956354,2.75,4,9
453228.0,1980.019405,6206.034183999999,2.0,3,7
335517.0,1970.008978,9599.999493,2.0,3,7
265271.0,1089.952514,14608.011607,1.5,3,7
247553.0,1089.952514,14608.011607,1.5,3,7
475190.0,2690.006249,5428.0194919999985,2.0,5,8
535482.0,1700.050366,5900.0165069999985,1.5,3,8
523234.0,2010.050686,5759.978168,2.25,3,8
587651.0,1819.960212,6175.034151999997,1.75,3,8
389101.0,1250.011707,9604.950887,1.0,3,7
602770.0,2790.0028799999995,9248.988714,3.5,3,8
350267.0,1250.011707,9510.98204,1.0,3,7
288085.0,1690.0399389999998,11171.959449,2.5,3,7
282664.0,1219.980426,8519.949767,1.0,3,7
290564.0,1329.987484,10286.951591,1.75,3,7
280908.0,1839.981066,6848.961930999999,1.5,3,7
231242.0,1309.96663,8483.998341,1.5,3,7
380353.0,1009.976737,9472.016722,1.0,3,7
375472.0,1309.96663,8514.029622,1.0,3,7
369254.0,1580.032881,8315.973862,1.75,3,7
372178.0,1150.015076,9518.947326,1.75,4,7
368009.0,1539.991173,9541.013321,1.0,4,7
334376.0,1629.977377,10430.003822,2.0,4,7
650889.0,1770.015716,14861.932008000002,1.75,3,7
690587.0,1770.015716,14861.932008000002,1.75,3,7
712593.0,1770.015716,14861.932008000002,1.75,3,7
233083.0,1790.03657,13350.034614,3.0,3,7
200189.0,840.014756,7424.938219999999,1.0,2,6
377928.0,2900.009938,10950.007831,3.5,6,7
345178.0,1560.012027,20999.938344,1.75,3,7
276814.0,1519.970319,7455.938251999999,2.0,3,7
179409.0,1519.970319,7455.938251999999,2.0,3,7
295755.0,1309.96663,8540.939372,2.0,3,6
327031.0,1399.952834,8959.977998999999,1.5,2,6
201435.0,1140.004649,15300.022738,1.0,3,7
597980.0,2210.043948,10499.969172,1.75,2,7
432814.0,1845.0400989999998,11859.987936999998,1.75,4,7
426349.0,1845.0400989999998,11859.987936999998,1.75,4,7
275898.0,1660.008658,7350.021476000001,2.75,3,6
519528.0,2800.013307,14463.021874000002,2.0,5,7
394957.0,1550.0016,10499.969172,1.75,3,7
586175.0,2229.957163,25141.994703,2.5,3,7
511177.0,1990.029832,21507.994424,2.5,3,7
226078.0,1009.976737,15700.978013,1.0,3,7
115243.0,830.004329,7589.948806999999,1.0,2,6
287363.0,740.0181249999997,8852.984833,1.0,2,6
281388.0,1619.96695,8774.946558,1.75,3,6
340257.0,799.9730480000002,8774.946558,1.75,4,6
282374.0,799.9730480000002,8774.946558,1.75,4,6
253143.0,709.9868439999997,9899.989386,1.0,2,6
283030.0,699.976417,7919.9699809999975,1.0,2,6
213950.0,699.976417,7919.9699809999975,1.0,2,6
263804.0,779.9521939999997,7319.990194999998,1.0,2,6
183202.0,789.962621,9373.957593,1.0,2,6
234194.0,789.962621,9373.957593,1.0,2,6
323674.0,1919.956843,9269.978319,1.5,3,6
261663.0,1229.990853,7409.976398999999,1.0,4,7
259363.0,1639.987804,7199.972709999999,2.0,4,6
272376.0,889.959252,7599.959233999999,1.0,2,6
1373304.0,2820.034161,7808.994172,3.5,4,10
639949.0,2569.988764,4203.948784,2.5,3,8
673043.0,2459.981706,6461.999726,2.5,3,8
693186.0,2730.047957,6062.013201999999,2.75,5,8
301176.0,799.9730480000002,1199.959572,1.0,2,7
343837.0,860.0356099999998,7250.024844999999,1.0,2,6
308772.0,1490.046677,9317.016562,2.25,3,7
301898.0,1660.008658,9759.951047,2.5,4,7
287344.0,1289.945776,7298.0318389999975,2.0,3,7
900292.0,2180.012667,7499.962603,2.75,5,8
282744.0,1129.994222,5070.012178,1.0,2,6
157853.0,889.959252,4809.956354,1.0,3,6
325857.0,960.032241,6499.996293,1.75,3,7
506944.0,1880.0227739999998,10915.025156,2.0,4,8
367746.0,889.959252,6599.992923999999,1.0,3,7
410872.0,1429.984115,10250.031414,1.75,4,7
423798.0,1450.0049689999996,5174.9602030000015,2.5,3,8
391791.0,1260.022134,12600.006062,1.0,2,6
281350.0,1260.022134,1488.001536,2.25,3,7
315560.0,1260.022134,895.018285,2.5,3,7
912479.0,3489.979297,4895.959915,3.5,3,9
411053.0,1839.981066,9480.950759,2.5,3,8
345881.0,1839.981066,9480.950759,2.5,3,8
408942.0,1509.959892,7860.015058,1.75,3,7
400552.0,1450.0049689999996,7919.9699809999975,1.5,2,7
233745.0,1560.012027,7499.962603,1.75,3,6
310427.0,799.9730480000002,7499.962603,1.0,2,6
395066.0,799.9730480000002,7499.962603,1.0,2,6
360600.0,1119.9837949999999,7499.962603,1.0,3,6
323793.0,1229.990853,7919.9699809999975,2.0,3,6
451988.0,2100.03689,7919.9699809999975,2.5,4,6
356061.0,1170.03593,5247.939445,1.5,2,6
407871.0,870.046037,7680.042649999998,1.0,2,6
369160.0,1599.946096,7680.042649999998,1.0,3,7
367158.0,779.9521939999997,7560.025165000001,1.0,2,6
409768.0,2039.974328,7685.962794999998,1.75,4,7
252898.0,1309.96663,7560.025165000001,1.75,3,6
476095.0,2110.047317,7199.972709999999,1.75,3,8
520718.0,2820.034161,7560.025165000001,2.75,5,7
391660.0,2280.009298,7560.025165000001,2.5,4,7
345745.0,2359.985075,7079.955225,2.0,4,6
467957.0,2359.985075,7079.955225,2.0,4,6
274852.0,930.00096,7199.972709999999,1.0,2,6
303797.0,730.0076979999999,7360.031902999999,1.5,2,6
355080.0,740.0181249999997,7680.042649999998,1.0,2,6
428706.0,740.0181249999997,7680.042649999998,1.0,2,6
323728.0,1670.019085,7739.997573000002,1.75,3,7
401524.0,1390.0500459999994,7739.997573000002,2.0,3,6
290400.0,699.976417,7739.997573000002,1.0,2,6
411487.0,1450.0049689999996,7929.9804079999985,1.0,2,6
414672.0,1099.962941,7799.952495999999,1.5,4,6
380024.0,1550.0016,7739.997573000002,1.0,4,6
402870.0,1660.008658,7739.997573000002,2.25,3,7
305740.0,740.0181249999997,7739.997573000002,1.0,2,6
251423.0,1360.0187649999998,6959.93774,1.0,4,6
265617.0,609.990213,7440.007680000002,1.0,1,6
340425.0,1480.03625,7440.007680000002,1.0,4,7
345476.0,719.997271,7440.007680000002,1.0,2,6
302939.0,1409.963261,1332.032625,2.0,3,7
240177.0,989.955883,781.9973349999998,2.0,2,7
255880.0,989.955883,781.9973349999998,2.0,2,7
285535.0,1629.977377,7680.042649999998,1.0,2,7
594112.0,2849.957803,6280.9509279999975,2.25,3,7
551281.0,1880.0227739999998,4246.035633,1.0,3,7
391691.0,1809.949785,7460.997284999998,2.0,3,7
543314.0,2600.020045,7499.962603,1.0,3,8
344656.0,1439.994542,8039.987466,1.75,3,7
545340.0,1749.994862,9434.988906,1.75,3,8
497160.0,1780.026143,9847.030998,2.25,3,8
555417.0,1649.9982309999998,10066.937475,1.75,4,8
561070.0,2039.974328,9224.985217,2.25,4,8
642779.0,2510.033841,12500.009431,2.75,4,8
492260.0,1329.987484,8039.987466,1.5,3,7
339823.0,1760.0052889999995,7799.952495999999,1.75,5,7
701612.0,2889.999511,4814.046636,3.25,4,9
746415.0,2979.985715000001,4580.03945,2.5,3,9
715719.0,2480.002560000001,10279.955056,2.5,3,9
726022.0,2539.9574829999997,5780.9677729999985,2.75,4,9
721153.0,2539.9574829999997,5780.9677729999985,2.75,4,9
748952.0,2600.020045,5092.939285,2.75,4,9
635703.0,2090.0264629999997,4492.959499000001,2.5,4,9
684226.0,2930.041219,7805.98028,2.5,4,9
745273.0,2600.020045,6051.034024000001,2.5,4,9
644252.0,2539.9574829999997,4694.029151,2.75,4,9
798194.0,3000.006569,3474.048725,3.5,5,8
779774.0,2989.9961419999995,3878.986643,3.5,5,9
735175.0,2979.985715000001,6344.0273819999975,2.5,4,9
674067.0,2600.020045,5304.019364,2.75,4,9
697927.0,2539.9574829999997,5353.96386,2.5,3,9
662538.0,2390.016356,5249.015834999998,2.5,4,9
685896.0,2600.020045,6062.013201999999,2.5,3,9
679673.0,2390.016356,5915.947079,2.5,3,9
714092.0,2600.020045,4499.956034000002,2.75,4,9
677595.0,2390.016356,4554.959563,2.5,3,9
705960.0,2579.999191,4636.011729999998,2.5,4,9
757895.0,2830.044588,6633.038097,2.75,3,9
767785.0,2830.044588,6633.038097,2.75,3,9
733968.0,2480.002560000001,4299.962772,2.5,3,9
780770.0,2400.026783,26726.978978,2.5,4,9
1324174.0,2739.950745,3999.972879,3.5,4,9
1041445.0,1870.0123469999999,3999.972879,1.75,2,7
1768829.0,3550.0418590000004,3999.972879,3.5,4,9
1049825.0,2830.044588,3999.972879,2.0,3,8
1123634.0,2830.044588,3999.972879,2.0,3,8
1240850.0,3059.9614919999995,3999.972879,3.5,5,9
1572832.0,3059.9614919999995,3999.972879,3.5,5,9
1357686.0,2219.946736,3999.972879,2.5,2,9
1580679.0,2219.946736,3999.972879,2.5,2,9
1154273.0,2763.954242,3999.972879,2.25,3,8
930191.0,2559.978337,3999.972879,1.5,3,8
1229162.0,2559.978337,3999.972879,1.5,3,8
1732878.0,3230.031112,3999.972879,2.5,4,9
758444.0,1370.029192,3850.031752,1.75,3,7
1510761.0,3089.992773,4399.959403,3.5,4,9
2346176.0,4499.956034000002,6000.0131379999975,3.25,4,10
706985.0,1629.977377,4999.939189,1.75,2,8
919943.0,2659.974968,3999.972879,1.75,4,8
679646.0,699.976417,2600.020045,1.0,2,7
566667.0,699.976417,2600.020045,1.0,2,7
1505882.0,3379.972239,3999.972879,3.5,5,9
909835.0,1370.029192,3999.972879,1.75,2,7
279664.0,2190.023094,6906.010601000001,2.25,4,7
293352.0,2190.023094,6906.010601000001,2.25,4,7
198623.0,1070.039299,6440.041369999999,1.0,3,7
188776.0,1150.015076,10131.951431,1.0,3,7
336786.0,1870.0123469999999,9587.943925,1.75,3,7
590478.0,2029.963901,10031.9548,2.5,3,8
1362839.0,2300.030152,9224.985217,2.25,2,10
1522186.0,3069.971919,8570.001902,2.5,4,10
1293922.0,2649.964541,8570.001902,2.5,3,8
810242.0,1329.987484,7302.014482,2.0,2,7
739365.0,1329.987484,7302.014482,2.0,2,7
784235.0,1329.987484,7302.014482,2.0,2,7
1693797.0,3679.962132,13351.003365,2.5,4,9
3281561.0,5019.960043,8694.00203,3.75,5,12
902073.0,6340.044739,8739.963883,4.25,4,11
1892752.0,4690.0465079999985,6899.982816999999,4.0,4,11
1101516.0,1550.0016,11700.036383,1.75,3,8
271538.0,960.032241,8745.022916,1.0,3,6
325001.0,1980.019405,16458.971851,1.0,3,7
243753.0,1519.970319,15090.019049,1.75,3,7
529354.0,2739.950745,9167.936547,2.5,3,9
411148.0,2549.9679100000008,9735.94755,2.25,4,8
277742.0,1380.039619,10915.993907,1.5,3,7
717564.0,2049.984755,1908.977665,3.5,4,8
721393.0,2049.984755,2019.953474,3.5,3,8
427788.0,2180.012667,10447.010783999998,2.0,4,8
753231.0,3089.992773,8671.936034999999,2.5,4,10
298752.0,1099.962941,7680.042649999998,1.0,2,7
346135.0,1040.008018,7681.011401000002,1.0,2,7
407306.0,1439.994542,7808.025420999998,1.0,2,7
695277.0,3620.007209,8862.99526,1.75,4,8
399572.0,2469.9921329999997,7440.007680000002,2.0,3,7
408795.0,1060.028872,4960.005120000002,1.0,2,7
842339.0,3669.951705,4960.005120000002,3.5,4,9
1166591.0,4960.005120000002,128125.823231,3.75,4,10
863533.0,3799.979617,82327.904428,3.0,4,10
151497.0,3889.965821,16433.999603,2.75,3,10
179443.0,1299.956203,12600.006062,1.0,3,6
630954.0,3469.958443,9599.999493,3.0,5,9
281238.0,909.980106,9611.947422,1.0,2,7
337303.0,1539.991173,9475.030614,2.0,4,7
302662.0,1319.9770569999996,9796.010112,1.5,3,7
363592.0,1370.029192,8400.039921,1.0,4,7
461672.0,1539.991173,8504.019194999999,1.75,3,8
391345.0,1790.03657,8474.956665,1.5,3,7
311549.0,850.025183,6173.957762,1.0,2,7
289456.0,850.025183,6551.0171789999995,1.0,2,7
257878.0,1319.9770569999996,6296.9891389999975,3.25,5,7
426667.0,1099.962941,5545.991836,1.0,2,7
503020.0,1289.945776,5634.0405379999975,1.75,3,7
500715.0,2810.023734,25989.974745,3.25,4,8
595802.0,1770.015716,4499.956034000002,1.75,2,8
743664.0,1770.015716,4499.956034000002,1.75,2,8
370936.0,1629.977377,7181.996997,1.5,3,7
447641.0,1629.977377,7181.996997,1.5,3,7
372815.0,1250.011707,7040.989906999999,1.5,3,7
416039.0,1519.970319,7155.948358999999,1.5,3,7
363934.0,1819.960212,6354.037809,1.5,3,7
335802.0,1029.9975909999996,6239.940469,1.0,3,7
379482.0,1029.9975909999996,6239.940469,1.0,3,7
422404.0,1029.9975909999996,6239.940469,1.0,3,7
406946.0,1429.984115,6239.940469,1.0,4,7
412587.0,1229.990853,7199.972709999999,1.5,3,7
351463.0,1129.994222,6239.940469,1.0,3,7
388285.0,1519.970319,6999.979448,1.5,3,7
451988.0,1060.028872,6200.0064,1.75,3,7
340984.0,1229.990853,6799.986186,1.75,3,7
547748.0,1429.984115,7199.972709999999,1.0,3,7
728560.0,2110.047317,4140.011218,2.0,4,9
846026.0,3350.048597,4399.959403,3.5,3,8
246130.0,740.0181249999997,8700.029814,1.0,2,6
261211.0,1419.9736879999994,8700.029814,1.0,3,6
252632.0,809.983475,9424.978479,1.0,2,6
265991.0,1629.977377,8409.942708999999,1.75,4,7
110022.0,1040.008018,8409.942708999999,1.0,3,7
185396.0,1390.0500459999994,8409.942708999999,1.5,3,6
279869.0,1040.008018,8409.942708999999,1.0,3,6
173214.0,1350.008338,8700.029814,1.0,3,6
261246.0,960.032241,8700.029814,1.0,3,6
263222.0,770.0494060000003,8700.029814,1.0,2,6
266525.0,909.980106,8700.029814,1.0,3,6
243379.0,719.997271,7396.95208,1.0,2,6
951320.0,2259.988444,9576.964747,2.5,3,8
966332.0,2090.0264629999997,13399.97911,1.75,3,8
1116219.0,3659.941278,22410.009244,2.0,3,9
401344.0,1460.0153959999998,1029.9975909999996,2.0,3,8
631185.0,2400.026783,4999.939189,2.25,3,7
465794.0,1170.03593,4999.939189,1.75,3,7
440285.0,1509.959892,1443.008434,2.25,3,8
477492.0,1329.987484,806.0008320000002,2.25,2,8
429858.0,1319.9770569999996,1012.0218779999999,3.0,3,8
763328.0,2559.978337,5163.0122740000015,2.5,3,9
303158.0,1289.945776,3879.9553939999996,1.0,3,7
422042.0,1289.945776,3879.9553939999996,1.0,3,7
399161.0,1609.9565229999994,2070.005609,1.0,3,7
385866.0,940.0113869999999,4079.948656,1.0,2,6
485053.0,1719.9635809999993,3879.9553939999996,1.75,4,8
521793.0,1070.039299,3879.9553939999996,1.0,3,7
499875.0,1380.039619,3879.9553939999996,1.75,3,7
576324.0,1770.015716,3879.9553939999996,1.75,3,8
421321.0,1150.015076,3879.9553939999996,1.0,1,6
532700.0,1219.980426,3879.9553939999996,1.5,3,7
565277.0,1660.008658,3879.9553939999996,2.0,2,7
480103.0,1619.96695,3879.9553939999996,1.0,2,7
581635.0,1619.96695,3879.9553939999996,1.0,2,7
527781.0,1250.011707,3879.9553939999996,1.75,3,7
442065.0,1439.994542,3879.9553939999996,1.75,3,7
404984.0,1260.022134,3879.9553939999996,1.75,4,7
509241.0,1280.0429880000004,3879.9553939999996,1.75,3,7
404560.0,1040.008018,3879.9553939999996,1.0,2,7
404225.0,830.004329,3879.9553939999996,1.0,2,6
629339.0,2339.964221,3879.9553939999996,2.5,4,8
370033.0,860.0356099999998,3879.9553939999996,1.0,2,8
697270.0,1880.0227739999998,3879.9553939999996,3.0,5,8
814173.0,2820.034161,5820.040730000002,3.0,6,7
695167.0,1619.96695,7560.025165000001,1.75,4,7
508899.0,1949.988124,1963.012443,1.5,3,8
844787.0,3279.975608,3999.972879,3.5,5,9
612000.0,1649.9982309999998,3999.972879,1.75,3,7
422391.0,1519.970319,3999.972879,1.75,3,7
426512.0,750.028552,2786.020237,1.0,2,7
426565.0,1260.022134,3960.03881,1.0,2,6
433462.0,1580.032881,3750.035121,2.0,3,7
542118.0,1399.952834,3999.972879,1.75,3,7
380046.0,889.959252,3999.972879,1.0,2,7
381883.0,1660.008658,9672.978734999999,1.75,3,7
492698.0,960.032241,3199.999831,1.0,2,7
695920.0,1470.025823,10124.954896,2.0,3,6
806119.0,1849.991493,10124.954896,2.5,3,8
933545.0,2790.0028799999995,8989.040529,2.75,4,10
908002.0,2170.00224,9524.97511,2.0,3,8
902073.0,2429.950425,10536.996987999999,2.5,4,8
729391.0,2300.030152,3647.9933490000003,2.75,5,7
694534.0,1419.9736879999994,4922.977304,1.5,4,8
219990.0,1064.011515,5287.012402,2.0,3,6
226106.0,840.014756,5066.998286,1.0,2,5
174529.0,840.014756,5066.998286,1.0,2,5
320000.0,1280.0429880000004,21749.966896,1.0,2,6
362110.0,1250.011707,1016.973272,2.25,3,8
870820.0,3310.006889,7024.951695999999,3.5,4,9
1123097.0,3310.006889,7024.951695999999,3.5,4,9
1054425.0,2679.995822,2694.957643,2.5,3,10
1161566.0,3159.958123,4199.966141,3.5,4,8
687213.0,2219.946736,3999.972879,2.0,3,7
370832.0,1570.0224540000006,5600.0266139999985,2.0,3,8
1029746.0,3471.034833,27928.983691,3.25,5,10
783901.0,2730.047957,15676.974516,2.0,3,9
578872.0,2029.963901,15400.019369,1.75,4,8
170491.0,1060.028872,8921.981431999999,1.0,3,6
259018.0,1319.9770569999996,8865.040401,1.0,2,6
228857.0,1419.9736879999994,7789.942069,1.0,4,7
363424.0,2059.995182,5949.9610029999985,2.5,4,8
400921.0,2059.995182,5949.9610029999985,2.5,4,8
297744.0,2059.995182,5949.9610029999985,2.5,4,8
357547.0,1629.977377,11020.941932,2.25,3,7
318492.0,1399.952834,10753.997212,1.75,3,7
238600.0,930.00096,3999.972879,1.0,1,6
325067.0,1329.987484,7905.976911,2.0,4,7
325055.0,1409.963261,8467.96013,1.0,3,7
469775.0,1240.0012800000004,6249.9508959999985,2.0,1,7
296463.0,1959.998551,5238.036657,2.5,4,7
563185.0,1019.987164,3999.972879,1.75,3,7
639847.0,1939.9776969999998,3285.034641,2.5,3,8
428066.0,1680.029512,3465.007049000001,1.75,2,7
372178.0,1329.987484,6465.9823689999985,1.5,3,7
420144.0,960.032241,6465.9823689999985,1.0,2,7
539504.0,1580.032881,6413.0239809999985,2.0,3,7
382726.0,879.9488249999997,6413.0239809999985,1.0,2,7
557569.0,1719.9635809999993,6413.0239809999985,2.0,4,7
494389.0,979.945456,7199.972709999999,1.0,3,7
420643.0,919.990533,6730.989587,1.0,2,7
749029.0,2900.009938,5359.0228929999985,2.75,4,9
737012.0,2790.0028799999995,4999.939189,2.5,3,9
756428.0,3010.0169960000007,4999.939189,2.5,4,9
764728.0,3000.006569,5548.036976999999,2.5,4,9
745218.0,3059.9614919999995,4999.939189,2.5,4,9
735237.0,3059.9614919999995,4999.939189,2.5,4,9
718724.0,3059.9614919999995,4999.939189,2.5,4,9
779275.0,2629.943687,4999.939189,2.5,5,9
754585.0,2839.947376,4999.939189,2.5,3,9
737627.0,2869.978657,5349.012465999999,2.75,5,9
1241637.0,3499.989724,3999.972879,3.5,4,10
673451.0,1429.984115,2294.9711190000007,2.0,3,8
887018.0,2549.9679100000008,4088.990332,2.25,3,9
555777.0,1780.026143,3999.972879,1.0,3,8
962050.0,2239.9675899999997,6200.0064,2.0,4,8
565749.0,2039.974328,3999.972879,2.0,3,7
790168.0,2039.974328,3999.972879,2.0,3,7
1316269.0,3559.944647000001,3999.972879,3.0,4,9
1507585.0,3289.9860349999994,3999.972879,3.5,4,9
778088.0,2049.984755,3299.996462,2.5,3,9
374463.0,3030.03785,3999.972879,3.0,4,10
827884.0,2239.9675899999997,3999.972879,1.75,2,8
730450.0,1800.046997,3999.972879,2.5,3,7
836505.0,1700.050366,4760.011858,1.5,4,7
431566.0,2549.9679100000008,6317.978744,2.5,5,8
505702.0,2031.040291,7320.958946,2.5,5,8
700137.0,1470.025823,4799.945927000002,1.75,2,8
543462.0,1629.977377,4799.945927000002,1.75,3,7
520920.0,1660.008658,3960.03881,1.0,3,7
563844.0,1660.008658,3960.03881,1.0,3,7
644284.0,1009.976737,3359.9513850000008,1.0,2,7
557474.0,1319.9770569999996,3440.034801,1.0,2,7
381490.0,1539.991173,3885.0144270000014,1.5,3,7
400871.0,1099.962941,1070.039299,1.5,1,8
657813.0,1639.987804,1344.949305,3.5,3,8
591492.0,1739.984435,2494.964381,2.5,3,8
751622.0,1739.984435,2500.023414,2.5,2,8
584438.0,1670.019085,1616.9530579999994,2.0,3,9
556493.0,1670.019085,964.0148839999999,2.0,3,9
514166.0,1760.0052889999995,1143.987292,3.25,3,7
701982.0,1919.956843,3299.996462,1.75,3,8
363255.0,2820.034161,4999.939189,3.5,4,9
446916.0,1460.0153959999998,3299.996462,1.0,1,7
1101519.0,2159.991813,7499.962603,2.25,3,10
1425577.0,3030.03785,6399.999662,2.75,4,10
843878.0,2539.9574829999997,6399.999662,2.5,4,9
453190.0,3179.9789769999998,5521.019587999999,3.75,5,8
1181888.0,3179.9789769999998,5521.019587999999,3.75,5,8
579150.0,1800.046997,6399.999662,3.5,4,8
1156491.0,3020.027423,4499.956034000002,3.5,4,9
1038596.0,2839.947376,4502.0011749999985,3.5,3,9
856859.0,1450.0049689999996,5319.949936,2.0,4,8
842853.0,1450.0049689999996,5319.949936,2.0,4,8
1878561.0,3459.948016,5400.033352,3.25,4,10
834739.0,2180.012667,4419.980257,2.5,3,8
434208.0,1819.960212,2855.985587,1.75,4,7
544160.0,1280.0429880000004,3999.972879,1.75,2,7
630743.0,1539.991173,10799.959065,1.75,3,6
618521.0,1900.0436280000001,12438.978118,2.0,3,7
645476.0,1599.946096,9637.99606,2.0,3,7
733850.0,1939.9776969999998,17233.0039,1.5,3,7
971381.0,2469.9921329999997,8800.026445,2.0,3,9
815792.0,2620.040899,4560.018596,3.75,4,8
2093131.0,2910.020365000001,1880.0227739999998,3.25,4,9
307295.0,1619.96695,6382.9927,2.5,3,7
319082.0,1639.987804,6000.0131379999975,2.25,3,7
322370.0,1560.012027,6013.0374569999985,2.25,3,7
231322.0,1560.012027,6013.0374569999985,2.25,3,7
323630.0,1529.9807459999995,7629.990514999998,2.5,3,7
391345.0,2449.971279,6000.0131379999975,2.75,3,7
285958.0,1649.9982309999998,7082.9691170000015,2.25,3,7
342292.0,1839.981066,6876.948070999999,2.25,4,7
336306.0,1519.970319,6031.981921000001,2.5,3,7
355134.0,1700.050366,10290.934233999997,2.5,4,7
289166.0,1749.994862,6905.04185,2.25,3,7
338526.0,1849.991493,7150.996965,2.25,3,7
257999.0,1849.991493,7150.996965,2.25,3,7
499229.0,1939.9776969999998,8311.991219,2.25,3,7
303213.0,1490.046677,7399.965972,1.5,3,7
287661.0,1399.952834,9031.019739,1.5,2,7
254323.0,1409.963261,8415.001741999999,1.5,3,7
275380.0,1439.994542,7186.948391,2.0,3,7
248861.0,1519.970319,6804.93758,1.5,3,7
267607.0,1629.977377,6624.965172,1.75,3,7
282469.0,1419.9736879999994,6979.958594,1.75,3,7
305942.0,1439.994542,7364.014545999998,1.5,3,7
241847.0,1439.994542,7364.014545999998,1.5,3,7
255639.0,1299.956203,6930.014098000002,1.5,3,7
273817.0,1749.994862,6635.94435,2.5,3,8
276470.0,1199.959572,6510.0067199999985,1.75,3,8
311006.0,2029.963901,6665.9756309999975,2.5,3,8
643199.0,2100.03689,15139.963544999999,2.5,4,8
724441.0,2359.985075,6000.0131379999975,2.0,4,7
892146.0,3479.96887,6000.0131379999975,2.5,4,9
774487.0,2369.9955019999998,6998.0419459999985,1.75,3,8
